physical_time_s,yaxisdata,down_0,down_1,down_10,down_11,down_12,down_13,down_14,down_15,down_16,down_17,down_18,down_19,down_2,down_20,down_3,down_4,down_5,down_6,down_7,down_8,down_9,down_wall_0,down_wall_00_y,down_wall_01_y,down_wall_02_y,down_wall_03_y,down_wall_04_y,down_wall_05_y,down_wall_06_y,down_wall_07_y,down_wall_08_y,down_wall_09_y,down_wall_1,down_wall_10,down_wall_10_y,down_wall_11,down_wall_12,down_wall_13,down_wall_14,down_wall_15,down_wall_16,down_wall_17,down_wall_18,down_wall_19,down_wall_2,down_wall_20,down_wall_3,down_wall_4,down_wall_5,down_wall_6,down_wall_7,down_wall_8,down_wall_9,k_01,k_02,k_03,k_04,k_05,k_06,k_07,k_08,k_09,k_10,k_11,k_12,k_13,k_14,k_15,k_16,k_17,k_18,k_19,k_20,k_21,k_22,k_23,k_24,k_25,k_26,k_27,k_28,k_29,k_30,k_31,k_32,k_33,k_34,k_35,k_36,k_37,k_38,k_39,k_40,k_41,o_01,o_02,o_03,o_04,o_05,o_06,o_07,o_08,o_09,o_10,o_11,o_12,o_13,o_14,o_15,o_16,o_17,o_18,o_19,o_20,o_21,orifice_down,orifice_mid,orifice_up,up_0,up_1,up_10,up_2,up_3,up_4,up_5,up_6,up_7,up_8,up_9,up_wall_0,up_wall_1,up_wall_10,up_wall_2,up_wall_3,up_wall_4,up_wall_5,up_wall_6,up_wall_7,up_wall_8,up_wall_9
1.0556999999999,11027.1595464036,219.364619488937,-3484.53253436153,18.6807568188178,11.0951364011483,17.4684558249497,17.0043772111843,15.4856968538716,14.0860630809268,13.8018894525654,10.3762007141635,7.86875023756247,1.65156284236991,-1891.51947376877,0.040972812359887,-544.287362087106,48.3955728472753,-20.0015523752799,15.9847071298582,19.663310108678,12.6922129669467,21.3937896123685,-2468.81184732003,-2551.60781377848,-2864.71628355805,-870.162023758397,32.6661733120586,49.8966422165382,18.7009040338717,38.3941130883095,32.8191579112387,23.4024047713589,25.0091392348162,-2245.01791442334,19.4702369312123,15.0140180431509,22.333128537996,20.2388049937112,18.3608242475441,12.7200817012496,17.3842222006578,11.7148944786718,12.3084824928161,7.64230174778165,2.99236272245733,-877.709994923528,-0.563618044353734,61.9687059383001,9.21955475549258,28.2735318672241,37.5639902241068,28.3224235493015,20.4294823823034,33.6805049779067,-2245.01791442334,-2016.19492593812,-1998.16238788428,-2385.87473402268,-2341.79689322652,-2195.40857883413,-2152.58250668507,-2156.85392351426,-2284.40644557454,-2279.4060410741,-2425.05800970785,-1731.49690567236,-1562.14564737725,-1357.44090142983,-1311.76958334605,-1340.62888896731,-1697.47853147104,-1569.30333985207,-311.522890939659,-863.05888891289,-877.709994923528,-611.838489803407,-721.623754789894,-746.516024137158,-767.999877324405,-825.27319387626,-790.568224562669,-817.325047913341,-691.865805003851,-559.958976282368,-406.970182761846,-315.908114523396,-237.580464846778,-95.4206317216306,-8.94726048514433,10.5775255313962,-98.2575596343074,9.60956869935294,271.556061173036,226.56923791263,61.9687059383001,3647.45995886523,-300.450642278259,-1682.60788287508,-2671.57164490442,-2677.48287635337,-2526.65683503771,-2367.34314120046,-2571.85603038687,-3113.73815693386,-2372.47589302887,-2390.4569558982,-2514.17542886675,-3458.19576802459,-2942.99370297347,-1907.19371739335,-2840.74422611308,-5110.78878424537,-4869.84191557004,-2205.31105915868,-946.463650372742,-10.8657732037927,219.364619488937,2452.59141112019,5647.59599313904,5647.59599313904,10994.4751253941,11027.1595464036,10999.555167149,11002.3289566868,11005.6981735412,11009.2331207767,11013.0031757651,11017.277812316,11019.7603897233,11022.4629064322,-1.79769313486232e+308,10997.3149127067,11023.6667012046,10999.5406125354,11002.2467516066,11005.1073899258,11010.8042320102,11013.7068393405,11017.1276292446,11019.9073953494,11017.7500259081
1.0557999999999,11015.8514075421,218.626601011233,-3497.86341967311,17.6883326130776,10.1313887105901,16.1912134547392,15.6170061067369,14.0481929418453,12.9193742510126,12.6889165718908,9.56204406047841,7.34003214262569,1.34109179494041,-1882.48620542928,0.0404647718162322,-538.167997925538,50.754082671985,-19.4178048964392,17.8442291895119,22.2302416404311,13.4017632851028,21.0635708438706,-2463.58786740886,-2545.78590130192,-2844.76005578106,-875.987420482448,32.9346425011166,51.9705456801781,21.2499722058233,40.6098509039341,34.2641007270133,24.1885222032574,24.5941915837629,-2229.03669102131,18.8730596513839,14.3648765385677,21.2503369779782,18.8658310264949,16.9692121995564,11.311664699776,16.1026576275336,10.6478967760352,11.5540209837927,7.1596956372308,2.68293647521181,-898.263546859065,-0.592083797787296,63.4407727535603,11.22651075689,31.3941730304931,39.6143048263635,29.7367790035035,21.0535275352728,33.5986157555028,-2229.03669102131,-2002.7250491186,-1980.76729883436,-2366.63228823077,-2325.55840564155,-2172.52023709411,-2137.6766764793,-2148.95814986646,-2265.72469155182,-2227.75669994405,-2426.4708855996,-1752.96075221833,-1574.97995184486,-1360.18642492428,-1295.55376614394,-1339.14715473053,-1692.57167793523,-1589.49331592586,-390.118969694127,-883.114873601774,-898.263546859065,-614.648696672155,-707.093062613448,-728.16491270204,-753.556280914632,-814.431539052977,-781.877589447462,-817.499520806297,-696.075864546012,-565.524703726938,-415.362251874781,-322.869057671974,-244.025132757932,-101.62572069839,-16.7395016754458,4.8367408315546,-97.7963047811331,-1.60008160281013,252.788097060136,241.671352002526,63.4407727535603,3638.32637783491,-306.614733077469,-1687.46715764526,-2687.27763363354,-2719.72773626474,-2637.07191942882,-2418.75057842946,-2393.74486357674,-3063.85119695522,-2512.98921735441,-2376.56938512458,-2466.01971921356,-3316.91151305964,-3105.9069010643,-2062.49738934725,-2461.62629642755,-4772.30985201782,-5201.31740163114,-2765.61308826076,-1239.73231596039,15.6385978564187,218.626601011233,2447.97098825737,5640.95893030602,5640.95893030602,10984.1479702997,11015.8514075421,10988.9127075316,10991.5555980424,10994.8390110484,10998.304442583,11002.0155134403,11006.2211606337,11008.632915702,11011.2596349719,-1.79769313486232e+308,10986.9431771887,11012.3465719403,10988.8941176304,10991.4742025439,10994.2466821069,10999.9105720095,11002.7041556752,11006.0409652622,11008.7937444487,11006.5430576989
1.0558999999999,11005.2760326982,218.42885558455,-3482.76595953722,17.2835462458598,9.6010055735006,15.2517861886067,14.4729866911969,12.6615630242099,11.625155578208,11.628494423514,8.67698206238651,6.79443055166679,1.11886680447713,-1946.45229145615,0.0342945520973184,-530.400746179462,54.5031754035678,-15.9456351245004,20.5490071314381,24.4208001865168,14.7950185734297,21.6061441906543,-2459.16788716894,-2536.96004901048,-2815.63038929686,-881.59461525915,33.5456899622789,54.5629932871357,24.2238767241015,43.245053299828,36.2507845208501,25.5050160727939,25.2202029680433,-2215.62042012492,18.7557647156354,14.2200893207272,20.6268149505336,17.8080732780177,15.6959501461369,10.0169269252615,14.8135050626167,9.56676744999456,10.7425128066162,6.68100938420387,2.47262167510441,-919.685284759559,-0.621356688878864,65.2105593479582,13.4115987550257,35.330679387326,42.1793866729176,31.7800712587227,22.3950121988084,34.1368626456006,-2215.62042012492,-1990.80977952295,-1965.13688684361,-2350.92298699796,-2310.44825419342,-2151.82011507348,-2124.52131682204,-2140.54147379927,-2245.7866870702,-2172.06888391534,-2416.16108941763,-1773.3316534356,-1587.96013355856,-1367.46676462084,-1280.32177067101,-1338.15207011039,-1687.71403213711,-1607.93866819518,-461.092590132248,-903.198845417823,-919.685284759559,-619.986654506927,-693.746162655082,-710.559638940655,-741.95254967415,-802.952540532275,-771.913685356408,-817.732085682234,-700.484563077365,-570.536040476058,-424.670792739276,-329.213412500894,-249.901453012441,-107.670957211016,-24.1623140572259,1.86485589388282,-96.787667014923,-11.5474171831788,210.884821479922,249.407694981186,65.2105593479582,3631.2551886496,-311.290816034813,-1687.55221802196,-2691.70813217626,-2740.25870320352,-2746.12940704536,-2512.76475376072,-2238.02109680275,-2944.35642065858,-2634.71078192902,-2383.29267762251,-2458.05775399576,-3098.26792317617,-3190.6175231793,-2198.2163124284,-2157.28759833064,-4338.77386473483,-5304.12434662678,-3517.1462919591,-1694.37474826879,-234.926803709824,218.42885558455,2444.28924830927,5635.45225937416,5635.45225937416,10975.0600150337,11005.2760326982,10979.4040092069,10981.8432733014,10984.9360237122,10988.2459938177,10991.8471958538,10995.9527226729,10998.2641445149,11000.7944825451,-1.79769313486232e+308,10977.8556371809,11001.7529802259,10979.3694824409,10981.7586152473,10984.3400019343,10989.8618447985,10992.5343756848,10995.7634359118,10998.4686520924,10996.0699844648
1.0559999999999,10994.2724792107,217.644730665234,-3419.49534791892,17.6032005243059,9.51335838000472,14.6691431221648,13.6556986183757,11.4968051351917,10.5011474274271,10.6044926268802,7.84162832676131,6.21650467562823,0.869448756946521,-1988.31686527471,0.0392271058423658,-522.096904565132,58.2705155530792,-10.973757769512,23.5151956304086,27.0974928765842,17.0320228442637,23.0385928636477,-2455.51173125973,-2528.78931463023,-2783.05421956042,-888.229911436436,34.9726936098937,57.4456448938614,26.9937782725824,46.3317490120405,38.9828392058131,27.6867399143766,26.6977866925453,-2199.77644937613,19.4063806904514,14.7556604963239,20.5458302040576,17.1823601933724,14.7515622867382,8.92752149627846,13.6508186377035,8.54811547506543,9.91747578323464,6.13715606933441,2.14998849264323,-942.673642894962,-0.651203454738351,68.649137318353,15.5950754549021,38.5672733673926,45.2474477642682,34.4734068630647,24.5591543305938,35.5966806185212,-2199.77644937613,-1979.60206231178,-1951.49943039826,-2333.72494493863,-2296.86057789753,-2132.47947169573,-2110.77153778168,-2132.38804911648,-2230.93726403375,-2120.83026003759,-2399.65756432181,-1794.15102124694,-1601.22997424808,-1375.33422044392,-1264.10692375249,-1334.93639856103,-1684.11507110355,-1614.64732996273,-538.416735715339,-920.347430347682,-942.673642894962,-629.417215657626,-682.848922636878,-693.943051892177,-737.180486071928,-794.091722755825,-763.872097788341,-819.00323297418,-705.332880112832,-575.3015382737,-433.018144273488,-334.896535574674,-255.947539711573,-113.458973061727,-31.0187687206024,-0.85809853017416,-94.3406949086934,-22.7810558249917,164.493683793723,255.207169067455,68.649137318353,3623.18252875832,-321.19249713795,-1681.55173640662,-2695.31635999969,-2746.09535585749,-2845.18173380016,-2597.82696503432,-2197.7537091255,-2793.77259431198,-2757.06793595723,-2432.91859150556,-2489.76950559915,-2874.72261731819,-3256.23719819589,-2475.50664430302,-1942.29332555693,-3825.82189525592,-5140.16448678542,-4176.20739006379,-2224.96375425901,-394.080458143324,217.644730665234,2440.49985312487,5630.04320419833,5630.04320419833,10966.1291047235,10994.2724792107,10970.1791464975,10972.2239422289,10975.0702529259,10978.1460037566,10981.5264049756,10985.4123476283,10987.5278383533,10989.9130475523,-1.79769313486232e+308,10968.9508418022,10990.7281735056,10970.1358956027,10972.1343646062,10974.4708425131,10979.7617545255,10982.204031452,10985.2180267179,10987.812063247,10985.1721633175
1.0560999999999,10984.841384983,215.889762648492,-3325.05326098402,18.5073291354586,9.98151836167209,14.6247493473555,13.1991063126108,10.766103039307,9.66446206036481,9.6852055307771,7.22607965414057,5.80272468227041,0.653110327848679,-2023.05333029294,0.0409643761578,-512.975115786618,57.6230500969471,-8.42392364586198,27.3762407143666,30.1486156106283,19.6058185839771,24.8183685472818,-2452.88844534335,-2524.47339982743,-2752.87634340816,-894.573239942508,36.2136081251502,59.9085332808019,30.3041400146011,49.7575596498877,41.9934183635416,30.5276074359524,28.6035831000786,-2185.31697325804,20.5466915354525,15.8630197690335,21.0627582615166,16.9767613669847,14.1707939696111,8.19113205317254,12.7235676126629,7.71763995962208,9.26017392069665,5.74867141789369,1.94088520874953,-965.432076383261,-0.676751429326871,71.1988191582114,17.5974823959726,41.9693304288143,48.6175348519424,37.572473872849,27.17453493357,37.5755654576275,-2185.31697325804,-1974.26947534014,-1938.36065540339,-2318.19044782882,-2283.93971753224,-2115.15670040734,-2101.14972784883,-2127.23983225239,-2214.96934067281,-2078.92745685466,-2382.08529425342,-1815.39010306282,-1612.3200937881,-1382.70239687565,-1249.67520380609,-1334.35389619999,-1672.67236512984,-1611.6375374686,-638.049735644339,-937.101569219967,-965.432076383261,-638.764300085372,-670.930971240307,-677.464758537224,-730.982189958731,-785.312367723493,-755.159095695476,-821.891861881037,-710.660039316123,-580.209182621939,-442.415272734226,-339.859739929054,-261.818495640101,-118.958976077915,-37.5071017016423,-6.29630171415034,-90.6087391696951,-35.3890095989745,137.376694692969,266.463713327295,71.1988191582114,3617.22709493562,-335.79081086086,-1676.5912703504,-2687.31440897405,-2739.44474052723,-2928.94587099381,-2683.49360432959,-2083.21716682797,-2626.45342644814,-2838.8846572601,-2500.84071884286,-2525.53347638161,-2680.01581688839,-3274.15500899389,-2745.0377366936,-1855.12447712019,-3389.40875122957,-4807.90154898506,-4703.13778373148,-3054.3033546789,-491.618547645423,215.889762648492,2436.736927176,5625.80149527415,5625.80149527415,10959.1668149657,10984.841384983,10962.6381078537,10964.3555208806,10966.9288949709,10969.7312014065,10972.861686342,10976.4938779227,10978.3883296577,10980.6145951359,-1.79769313486232e+308,10961.9935139482,10981.283714797,10962.6312772915,10964.2553904722,10966.3391285587,10971.3443336794,10973.5403700324,10976.3010739149,10978.6784572616,10975.8674064415
1.0561999999999,10977.0717129935,215.887924520085,-3171.25935648264,22.2769917605985,11.0016912913954,15.0937238183664,13.2585584902207,10.4100686045423,9.05298726561605,9.02872821905899,6.78853021952734,5.38998927807613,0.39742540766313,-2108.60110658697,0.0398164564803769,-506.146546196836,59.2474716800101,-5.30326539840305,31.0130052560298,33.4585238110388,22.6347349088216,27.1305259435416,-2450.50196164354,-2521.83390765392,-2724.24906768706,-901.3239989194,37.7745487289924,62.4504930616463,33.6887563483619,53.2648264593687,45.4434543515913,33.4333525082444,31.0182956666272,-2172.89425831194,22.1822381617961,17.5531544130505,22.0587073100155,17.417331554411,14.0754891808749,7.80668774903824,12.0436086697775,7.05307097142662,8.82973147704401,5.34757128252463,1.63656103879247,-987.698884338076,-0.706725160775126,72.8448724995276,19.7402442986414,45.643442271895,52.2755493887897,41.06503698871,30.2956549818508,39.9919494668884,-2172.89425831194,-1965.07934521312,-1927.69001391706,-2303.00584741889,-2267.22972516751,-2097.70395544883,-2095.86816171522,-2120.39081698522,-2199.79466842579,-2030.11423863499,-2358.17655346921,-1833.86948458066,-1623.43389952699,-1391.10209933128,-1235.46540952672,-1335.77003043348,-1654.66718080285,-1614.46598555282,-722.730364543422,-951.32588813944,-987.698884338076,-650.665616226352,-661.20078632998,-661.00765669086,-723.634266555757,-774.569217202598,-745.154098927746,-825.447013932181,-715.056746834749,-584.526917787351,-451.952707098021,-344.572833808169,-267.484054484448,-124.051014668299,-41.9733954603065,-10.5426924603443,-87.1065170670509,-46.0298032830117,115.821150805886,266.490704011543,72.8448724995276,3613.1355570421,-343.757210597112,-1678.32638256377,-2668.52235382893,-2726.02600042544,-2972.21031630384,-2791.96425512505,-2067.78434676576,-2461.1570428306,-2795.96458198319,-2561.91906963148,-2605.79688353794,-2535.64053547822,-3211.01827832145,-2827.02232881272,-1991.9746171684,-3003.33713019406,-4384.76119176218,-5010.45453533438,-3711.42534257933,-1033.93729096014,215.887924520085,2434.69168598229,5623.1712924175,5623.1712924175,10954.144397866,10977.0717129935,10957.2207903787,10958.4879612244,10960.5754487818,10962.9990955884,10965.8680625808,10969.2626784143,10970.9540945503,10973.0110792039,-1.79769313486232e+308,10956.992366456,10973.5023101956,10957.2165513282,10958.3978542957,10959.992457299,10964.610198917,10966.5432373393,10969.084971381,10971.255602887,10968.2614879242
1.0562999999999,10969.0767716184,215.247043003651,-3031.78031211008,24.881874243844,12.691167534308,16.1839232709023,13.7594212727103,10.3436933218148,8.73202028842704,8.60892272253243,6.28097349608591,5.11900857182758,0.285833228493474,-2188.33837517542,0.0463296370227693,-500.323977635673,61.8631168536523,-1.10661655964781,34.1424051020227,37.3513029716932,25.96754053551,30.1309866901195,-2448.85069068986,-2519.34929398902,-2701.12826052104,-906.887935670262,39.5124257315698,64.8499911509001,37.5009711213385,56.9598659965761,48.9917665150327,36.9549358160731,34.0251295632457,-2161.31263175834,24.4426069638479,19.9077206737404,23.6781601559481,18.4855001551728,14.5019818421461,7.73904594443003,11.5835991929518,6.58986701301697,8.5111775547506,5.07120226487238,1.4392206107566,-1009.09569569904,-0.754782862762051,72.5609896724068,22.1471492064003,49.3998345385419,55.9426176814962,44.814805101994,33.8403786053815,42.9302967454547,-2161.31263175834,-1959.07523888935,-1917.54387199581,-2287.32331266783,-2252.87448233466,-2080.70682822466,-2091.19937780267,-2113.4465716986,-2180.43730792313,-1978.96299453423,-2329.51646573737,-1854.78841174029,-1636.36353915713,-1403.140686155,-1221.38628121888,-1333.8220322691,-1642.69081359614,-1618.07798451103,-792.006514315498,-957.847780545826,-1009.09569569904,-665.410399928493,-652.809953805724,-644.639551194046,-717.646178299593,-764.913743089806,-735.055375500688,-831.037792995792,-718.081079576585,-588.79369515738,-460.929703108657,-350.339779031095,-273.026708263815,-129.198154180337,-46.2971618321568,-15.0062158162254,-84.3846832714054,-56.1028096716955,88.3229619766771,268.234528584889,72.5609896724068,3609.03455453242,-344.437597071435,-1681.40893430076,-2642.06816066613,-2708.63573982641,-2982.17573622946,-2956.16618461346,-2113.0510441323,-2323.93755529629,-2695.70000359005,-2597.40404203982,-2687.17686961446,-2474.10019188075,-3113.5820634863,-2891.54223830436,-2198.48179995883,-2701.3354268167,-3922.31113161427,-5155.24995943773,-4330.80197686968,-1405.62509867569,215.247043003651,2432.80949787535,5620.97629293632,5620.97629293632,10950.0246488624,10969.0767716184,10952.0358705775,10952.6196803949,10954.1851189692,10956.1704662102,10958.718373661,10961.83334148,10963.2992652383,10965.1804714388,-1.79769313486232e+308,10952.87115658,10965.4897063746,10952.0130437511,10952.5233374287,10953.6084504856,10957.7746746943,10959.3809918018,10961.6623829216,10963.6238954445,10960.4282611309
1.0563999999999,10963.1670069144,214.253123435609,-2897.68977556956,27.3378445116319,14.8160886952405,17.6062455733884,14.7041325733957,10.7837865464084,8.59313623520387,8.50204954602119,5.95090070627602,4.93589502145459,-0.0243976595960034,-2217.06998509197,0.0540240101195594,-489.424861839308,65.7552910078808,2.6804669321822,38.6611107022604,41.2268460502386,29.8043304767644,33.6823997050259,-2446.79084036124,-2518.71799165771,-2681.42050994347,-912.093152509231,41.2671229845229,67.2629323474873,40.9120440006856,60.6630037125843,52.6180867727862,40.6981626878092,37.4180130388034,-2150.58206147495,27.243288110185,22.7633798250994,25.7881970347771,19.8986914177237,15.4035206887208,8.16706615152927,11.6222790447279,6.48751064658593,8.35174469464866,4.80306185748496,1.30187948516982,-1030.25442698725,-0.798885271521889,72.7586682374184,24.4914558857359,53.5216201192502,59.5301188879478,48.6863949636656,37.5628493848339,46.3390721823636,-2150.58206147495,-1954.87273957731,-1908.44742555181,-2275.95013027887,-2238.39819528541,-2065.00418217756,-2085.59850326472,-2107.50443254416,-2161.32965442009,-1942.95151360709,-2298.13812868828,-1873.09198236359,-1650.31595079584,-1417.15525159731,-1207.49393700591,-1333.20158342976,-1628.09573822171,-1617.03450336526,-847.566733890558,-964.125856280192,-1030.25442698725,-682.309410947467,-651.169162357433,-629.750027296467,-713.172460306296,-753.632805740984,-722.992108419372,-832.093835766705,-720.011096734743,-592.683511595018,-471.649806155715,-356.565808600139,-278.862616281877,-135.276671738538,-50.3546116123101,-23.2632686121427,-80.9155017187376,-68.730535338573,61.2403953452018,277.451261421681,72.7586682374184,3605.90181297862,-344.34490811644,-1688.79154934521,-2620.82602169443,-2693.03072684798,-2960.43427640226,-3105.63264089722,-2174.68228505719,-2238.65592859024,-2519.16001994187,-2642.06716438362,-2738.58840741177,-2515.79250437238,-2937.49150250605,-3008.66907484439,-2429.13702267795,-2446.96080796229,-3499.87390305491,-5090.68473247884,-4799.91312069501,-2051.5230371686,214.253123435609,2431.29352445159,5619.73903444807,5619.73903444807,10948.0281443669,10963.1670069144,10949.4203840676,10949.5002860122,10950.5765586191,10952.0587560591,10954.1663972044,10956.854428423,10957.9252864706,10959.5092904449,-1.79769313486232e+308,10950.8846361555,10959.5616177373,10949.3907052839,10949.3930858652,10950.0024274122,10953.6519502131,10954.8156782086,10956.6783241093,10958.2656653239,10954.7479690274
1.0564999999999,10959.9539272503,214.021887763194,-2790.54378008787,30.607866758811,17.0734655391033,19.6526663421165,16.2068277138257,11.8474235492057,8.93147961131512,8.95172370371001,6.16652370377477,5.02260769487549,0.10228590513153,-2280.94748098452,0.0501375892475492,-475.797573903676,69.8028156354259,5.76439460721533,43.1635475758031,45.2053578091391,33.9256943381651,37.3691567154569,-2444.5620419076,-2517.51138707334,-2660.30190538452,-917.391107816956,43.5300463922786,69.8502503233237,43.9037782432594,64.3573206720311,56.9627756712655,44.5894855791861,41.2452223524456,-2142.25764299298,30.4914411460031,26.0779878410984,28.460391453681,21.9734708129532,16.8723631253806,9.23516369889717,12.3218421380839,6.89321947302397,8.59932934682296,4.93382600380498,1.26771211551377,-1049.7277983073,-0.81627621491236,72.8311329326368,26.6615594809443,57.3119416943635,63.2282240444225,52.7424445159984,41.5889319399634,50.0272390260408,-2142.25764299298,-1951.00916745422,-1902.20774310232,-2265.18046536734,-2225.86766997706,-2050.7726020683,-2084.54101961941,-2101.50968388986,-2142.05684237121,-1905.70511115995,-2262.31419736837,-1889.74211577544,-1667.69132899645,-1434.28997186453,-1196.50428333315,-1333.51430527451,-1611.65733553774,-1618.22485437227,-908.141199734781,-977.549293337395,-1049.7277983073,-701.506982794342,-649.560339089397,-615.423210051741,-708.05364092916,-743.01280221195,-713.408113059537,-832.911036579997,-723.099978494756,-597.073712955252,-483.165711451285,-362.382138009649,-284.285252096563,-140.706803612274,-54.0302089385458,-20.9394477601221,-77.075363616623,-79.0470593664505,42.8236773942016,274.225212212708,72.8311329326368,3603.19758534911,-344.55287341032,-1701.83696502238,-2588.21322256042,-2673.88885317095,-2896.14006477339,-3229.52224847602,-2307.49874071409,-2144.29815660804,-2336.34925264272,-2660.4442777075,-2780.20886753963,-2579.74069800479,-2753.27721219431,-2896.43421696378,-2655.4211879475,-2281.11658383184,-3132.64441579692,-4843.95670235902,-5002.66610645309,-2777.46147553953,214.021887763194,2430.45449396422,5619.23851580284,5619.23851580284,10947.8732684813,10959.9539272503,10948.9799274456,10948.7342741882,10949.4079931212,10950.4783359224,10952.2050071261,10954.4989190421,10955.2343241881,10956.5589962248,-1.79769313486232e+308,10950.7360798367,10956.3353374684,10948.9381754033,10948.6155521441,10948.8200442352,10952.0770375683,10952.88057041,10954.3303639777,10955.5965598001,10951.7827453549
1.0565999999999,10958.0971652288,213.627131786849,-2736.87491111063,34.1422024298786,20.088961095421,22.0355380936821,18.0499605163389,13.244846277031,9.41183690111645,9.47068197301325,6.4843370025654,5.18185435547778,0.0339485420893531,-2369.37219106109,0.0550659991514195,-456.675978482184,72.736678461276,8.91891750352881,46.4036730267844,48.9430665741326,37.8032983975075,40.9928156250228,-2442.36119703889,-2515.41684726096,-2640.76137815554,-922.441339580171,46.1780438816886,72.5541228336744,46.5052355482609,67.7264845742544,60.3448416279819,48.1898447826753,45.0972038035435,-2135.14871356137,33.8612506438676,29.4723352013143,31.3567861898801,24.3593591374891,18.6885120496479,10.5791332399241,13.2311276212109,7.42979065322926,9.03670175751713,5.11215656775752,1.27116090483051,-1069.251430966,-0.826439506912147,72.2206639626178,29.2258949386672,60.7995226143151,66.7660938507701,56.4485678234966,45.3528723495474,53.6837710954743,-2135.14871356137,-1946.24481020608,-1896.18972107213,-2253.85500478435,-2212.86733068849,-2039.17621733352,-2087.66114637743,-2095.78075976385,-2121.86949304463,-1872.84696484882,-2221.95946412805,-1904.69507053766,-1680.43847779214,-1450.66938978878,-1185.63543429706,-1332.62007410353,-1598.7968310564,-1624.71572096167,-954.763772336301,-993.936227231932,-1069.251430966,-721.914982829115,-649.079535248846,-603.337188957876,-704.363975372287,-731.197394430114,-705.175323214918,-836.708265769995,-726.504117051541,-601.369041890539,-493.213758357656,-368.317908271814,-289.668030485135,-146.550916652581,-58.7264350691013,-18.4197142757133,-72.3485608471716,-86.8266083510808,28.5582400475795,267.662474217179,72.2206639626178,3601.59053849923,-336.380008648896,-1715.54170931894,-2564.97539582677,-2655.90485542763,-2810.84987587741,-3331.79335218212,-2540.9006144803,-2113.11431462677,-2182.12623658031,-2619.30364847603,-2766.08478602707,-2682.41117312706,-2645.20254570933,-2739.49213446814,-2775.13810083821,-2205.33461614839,-2866.3076918467,-4510.2420636365,-5091.72569844133,-3420.0902860309,213.627131786849,2430.11353980446,5619.27711961429,5619.27711961429,10949.1927197015,10958.0971652288,10949.9905099624,10949.3612906942,10949.5994426711,10950.2653928462,10951.6206039203,10953.5340720051,10953.9422162075,10954.9866008064,-1.79769313486232e+308,10952.0563972899,10954.468177652,10949.9595411528,10949.2427588623,10949.0094471032,10951.8635085596,10952.276643355,10953.3640612107,10954.3261846695,10950.1903672635
1.0566999999999,10957.8784979325,212.572615361634,-2715.37807893278,37.5617820271186,23.3371638128329,24.6585360307053,20.2399248545118,14.9279504779502,10.612069421144,10.3526290464729,6.97164531309009,5.61010789743144,0.202817211489397,-2489.3803704268,0.0629918366975387,-431.545003583669,75.7921685081846,11.4100017632337,49.3947492710448,52.152013578438,41.39226943404,44.4835356225159,-2440.04325887481,-2512.89349860102,-2623.56454058563,-927.691426085456,48.8053440951495,75.2583882123714,48.7586377752404,70.1544478713272,63.6456736887858,51.5693044955005,48.5518077028047,-2126.68291259924,37.24357435891,32.8381830930607,34.4165083558115,26.9962934525733,20.8697460661613,12.3381003294977,14.4932562184746,8.33495147980006,9.71311705903924,5.57025184344031,1.41242010552854,-1087.16486200675,-0.833002544494832,72.4644781803747,31.250329175284,63.4998721891859,69.6262962113368,59.6582095840346,48.7339334399558,57.1296492782372,-2126.68291259924,-1944.71669763809,-1890.54359825495,-2247.44833492589,-2201.05814004699,-2026.31122405007,-2090.84991744723,-2091.25204723803,-2104.17827188373,-1839.36130420361,-2184.47182369901,-1919.44197572444,-1689.85907687539,-1466.72437876326,-1174.32562434169,-1332.9054768357,-1588.57956726673,-1630.29819484341,-993.423751263163,-1017.52779126535,-1087.16486200675,-745.435442670994,-653.581014453679,-593.701456024093,-700.245735307922,-722.875547296214,-697.454335269911,-842.290743653016,-730.440677346229,-606.175705773549,-503.090888084227,-374.465283823639,-295.936783475817,-152.100311893477,-61.9962932129931,-17.2002092251344,-65.8769549639578,-93.3764834514959,18.6599539751802,261.103544258081,72.4644781803747,3599.46063675261,-324.447522005757,-1730.63025794711,-2547.86315983655,-2645.16534297348,-2720.87513867564,-3371.83007393995,-2751.89648918265,-2132.28222383663,-2064.64875342777,-2505.35309933781,-2721.89796213199,-2811.86159827514,-2597.29871657399,-2695.68517752422,-2769.05019208663,-2183.30229730434,-2646.85980431478,-4183.61096882219,-4975.94051777975,-4106.33899947026,212.572615361634,2429.54361068756,5619.51560167673,5619.51560167673,10951.8026815639,10957.8784979325,10952.3762044507,10951.501411845,10951.3783732167,10951.6647873745,10952.6685849203,10954.2242335347,10954.3131960022,10955.0689150582,-1.79769313486232e+308,10954.6432424215,10954.2413331386,10952.3547135311,10951.3846158734,10950.7984350925,10953.259807751,10953.3044611102,10954.0449028605,10954.7213121198,10950.2695513286
